taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
8677244	c33ce2f2-c3cc-43a5-a380-fe4526d63650	1314182			Dolichoderus transversipetiolaris Zhang & al., 1994	Zhang & al., 1994	Dolichoderus transversipetiolaris	Dolichoderus	transversipetiolaris		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderus
9723812	9ca92552-f23a-41a8-a140-01abaa31c931	1356038	1356085		Perdita gerhardi arenicola Timberlake, 1929	Timberlake, 1929	Perdita gerhardi arenicola	Perdita	gerhardi	arenicola	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Perdita
1262897	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon tenuis Muesebeck & Walkley, 1951	Muesebeck & Walkley, 1951	Bracon tenuis	Bracon	tenuis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
5023264	7ddf754f-d193-4cc9-b351-99906754a03b	1250767			Glyptomorpha egyptiaca Sarhan & Quicke, 1989	Sarhan & Quicke, 1989	Glyptomorpha egyptiaca	Glyptomorpha	egyptiaca		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Glyptomorpha
5024665	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus albiflagellus Shi & Chen, 2004	Shi & Chen, 2004	Rhaconotus albiflagellus	Rhaconotus	albiflagellus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
1372825	7ddf754f-d193-4cc9-b351-99906754a03b	1372824			Eridontomerus sapphyrinus Zerova & Seryogina, 1999	Zerova & Seryogina, 1999	Eridontomerus sapphyrinus	Eridontomerus	sapphyrinus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Eridontomerus
1256839	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles hydroeciae (You & Xiong, 1983)	(You & Xiong, 1983)	Protapanteles hydroeciae	Protapanteles	hydroeciae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
8483382	c33ce2f2-c3cc-43a5-a380-fe4526d63650	1315727			Pristomyrmex rasnitsyni Dlussky & Radchenko, 2011	Dlussky & Radchenko, 2011	Pristomyrmex rasnitsyni	Pristomyrmex	rasnitsyni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pristomyrmex
8805120	6cfd67d6-4f9b-400b-8549-1933ac27936f	1316987			Acanthomyrmex dyak Wheeler & W.M., 1919	Wheeler & W.M., 1919	Acanthomyrmex dyak	Acanthomyrmex	dyak		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Acanthomyrmex
5048055	7ddf754f-d193-4cc9-b351-99906754a03b	1400802			Allotropa kamburovi Annecke & Prinsloo, 1977	Annecke & Prinsloo, 1977	Allotropa kamburovi	Allotropa	kamburovi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Allotropa
1372835	7ddf754f-d193-4cc9-b351-99906754a03b	1372824			Eridontomerus bouceki Zerova & Seregina, 1991	Zerova & Seregina, 1991	Eridontomerus bouceki	Eridontomerus	bouceki		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Eridontomerus
1262142	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon rhyssaliformis Quicke & Wharton, 1988	Quicke & Wharton, 1988	Bracon rhyssaliformis	Bracon	rhyssaliformis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
1256805	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles longivena (Song & Chen, 2004)	(Song & Chen, 2004)	Protapanteles longivena	Protapanteles	longivena		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
1368458	7ddf754f-d193-4cc9-b351-99906754a03b	1368453			Ptilomymar rete Annecke & Doutt, 1961	Annecke & Doutt, 1961	Ptilomymar rete	Ptilomymar	rete		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Mymaridae	Ptilomymar
1400369	7ddf754f-d193-4cc9-b351-99906754a03b	1400355			Amblyaspis koreana Choi & Buhl, 2006	Choi & Buhl, 2006	Amblyaspis koreana	Amblyaspis	koreana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Amblyaspis
5023808	7ddf754f-d193-4cc9-b351-99906754a03b	1256150			Alloea mesostenos Chen & Wu, 1994	Chen & Wu, 1994	Alloea mesostenos	Alloea	mesostenos		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Alloea
5024622	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus luteosetosus Belokobylskij & Chen, 2004	Belokobylskij & Chen, 2004	Rhaconotus luteosetosus	Rhaconotus	luteosetosus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
5024657	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus intermedius Belokobylskij & Chen, 2004	Belokobylskij & Chen, 2004	Rhaconotus intermedius	Rhaconotus	intermedius		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
1256750	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles yunnanensis (You & Xiong, 1987)	(You & Xiong, 1987)	Protapanteles yunnanensis	Protapanteles	yunnanensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
1256877	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles longistigma (Chen & Song, 2004)	(Chen & Song, 2004)	Protapanteles longistigma	Protapanteles	longistigma		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
5023800	7ddf754f-d193-4cc9-b351-99906754a03b	1256150			Alloea ampla Wharton & Chou, 1985	Wharton & Chou, 1985	Alloea ampla	Alloea	ampla		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Alloea
1256954	7ddf754f-d193-4cc9-b351-99906754a03b	1256953			Chelonodoryctes inopinatus Belokobylskij & Quicke, 2000	Belokobylskij & Quicke, 2000	Chelonodoryctes inopinatus	Chelonodoryctes	inopinatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Chelonodoryctes
5024639	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus bisulcus Chen & Shi, 2004	Chen & Shi, 2004	Rhaconotus bisulcus	Rhaconotus	bisulcus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
6248889	7ddf754f-d193-4cc9-b351-99906754a03b	1311728	1329714		Syneuodynerus egregius egregior (Gusenleitner, 1970)	(Gusenleitner, 1970)	Syneuodynerus egregius egregior	Syneuodynerus	egregius	egregior	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Odynerus
9712975	9ca92552-f23a-41a8-a140-01abaa31c931	1356038	1356364		Perdita callicerata chrysoceras Cockerell, 1897	Cockerell, 1897	Perdita callicerata chrysoceras	Perdita	callicerata	chrysoceras	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Perdita
9790608	9ca92552-f23a-41a8-a140-01abaa31c931	1356038	1356364		Perdita chrysoceras leucura Cockerell, 1909	Cockerell, 1909	Perdita chrysoceras leucura	Perdita	chrysoceras	leucura	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Perdita
4504866	0b366d90-bd5e-4e7a-ba06-295813334125	1312351	4504868		Ludita villosa fuscipennis (Klug, 1810)	(Klug, 1810)	Ludita villosa fuscipennis	Ludita	villosa	fuscipennis	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Tiphiidae	Tiphia
4504873	90d9e8a6-0ce1-472d-b682-3451095dbc5a	1312351	4504868		Ludita villosa beckeri (Tournier, 1889)	(Tournier, 1889)	Ludita villosa beckeri	Ludita	villosa	beckeri	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Tiphiidae	Tiphia
1262920	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon badachshanicus Tobias & Saidov, 1997	Tobias & Saidov, 1997	Bracon badachshanicus	Bracon	badachshanicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
1250825	7ddf754f-d193-4cc9-b351-99906754a03b	1250824			Wesmaelia decurta Papp & Chou, 1995	Papp & Chou, 1995	Wesmaelia decurta	Wesmaelia	decurta		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Wesmaelia
1262200	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon lulensis Berta & Colomo, 2000	Berta & Colomo, 2000	Bracon lulensis	Bracon	lulensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
1256783	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles longiantennatus (You & Xiong, 1987)	(You & Xiong, 1987)	Protapanteles longiantennatus	Protapanteles	longiantennatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
1262739	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon prosopidis Kieffer & Jörgensen, 1910	Kieffer & Jörgensen, 1910	Bracon prosopidis	Bracon	prosopidis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
5045865	7ddf754f-d193-4cc9-b351-99906754a03b	1372460			Podagrion oon Grissell & Goodpasture, 1981	Grissell & Goodpasture, 1981	Podagrion oon	Podagrion	oon		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Podagrion
5024668	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus heterotrichus Belokobylskij & Chen, 2004	Belokobylskij & Chen, 2004	Rhaconotus heterotrichus	Rhaconotus	heterotrichus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
8607622	c33ce2f2-c3cc-43a5-a380-fe4526d63650	4574851			Myrmecites latus Dlussky & Putyatina, 2014	Dlussky & Putyatina, 2014	Myrmecites latus	Myrmecites	latus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmecites
1256818	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles malshri (Sathe & Inamdar, 1991)	(Sathe & Inamdar, 1991)	Protapanteles malshri	Protapanteles	malshri		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
5045858	7ddf754f-d193-4cc9-b351-99906754a03b	1372460			Podagrion isos Grissell & Goodpasture, 1981	Grissell & Goodpasture, 1981	Podagrion isos	Podagrion	isos		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Podagrion
1249305	7ddf754f-d193-4cc9-b351-99906754a03b	1249244			Evaniella eocenica Sawoniewicz & Kupryjanowicz, 2003	Sawoniewicz & Kupryjanowicz, 2003	Evaniella eocenica	Evaniella	eocenica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Evaniidae	Evaniella
1262627	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon lycii Kieffer & Jörgensen, 1910	Kieffer & Jörgensen, 1910	Bracon lycii	Bracon	lycii		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
1250302	7ddf754f-d193-4cc9-b351-99906754a03b	1250300			Cornutorogas orientalis Chen & Belokobylskij, 2004	Chen & Belokobylskij, 2004	Cornutorogas orientalis	Cornutorogas	orientalis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Cornutorogas
4505863	90d9e8a6-0ce1-472d-b682-3451095dbc5a	4406691	4505862		Scolia klugii Vander Linden, 1827	Vander Linden, 1827	Scolia klugii	Scolia	klugii		species			homotypic synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Scoliidae	Colpa
8765518	7ddf754f-d193-4cc9-b351-99906754a03b	1347324	8131200		Physoscelis claviventris nec (Cresson, 1865)	(Cresson, 1865)	Physoscelis claviventris nec	Physoscelis	claviventris	nec	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Rhopalum
1315817	7ddf754f-d193-4cc9-b351-99906754a03b	1315806			Cyphomyrmex castagnei MacKay & Baena, 1993	MacKay & Baena, 1993	Cyphomyrmex castagnei	Cyphomyrmex	castagnei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Cyphomyrmex
1256760	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles deliasa (Austin & Dangerfield, 1992)	(Austin & Dangerfield, 1992)	Protapanteles deliasa	Protapanteles	deliasa		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
8224646	8e886c9a-1c4d-4a70-8112-53b2ae947660	7788530			Erwinius prognatus Olmi, Guglielmino & New	Olmi, Guglielmino & New	Erwinius prognatus	Erwinius	prognatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Dryinidae	Erwinius
1256886	7ddf754f-d193-4cc9-b351-99906754a03b	1256722			Protapanteles naryciae (Austin & Dangerfield, 1992)	(Austin & Dangerfield, 1992)	Protapanteles naryciae	Protapanteles	naryciae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Protapanteles
1262307	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon suaedicola Kieffer & Jörgensen, 1910	Kieffer & Jörgensen, 1910	Bracon suaedicola	Bracon	suaedicola		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
5045870	7ddf754f-d193-4cc9-b351-99906754a03b	1372460			Podagrion chatterjeei Mani & Kaul, 1972	Mani & Kaul, 1972	Podagrion chatterjeei	Podagrion	chatterjeei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Podagrion
9147360	6cfd67d6-4f9b-400b-8549-1933ac27936f	4670249			Disepyris pallidinervis Cameron & P., 1907	Cameron & P., 1907	Disepyris pallidinervis	Disepyris	pallidinervis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera		Disepyris
5024612	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus magnus Belokobylskij & Chen, 2004	Belokobylskij & Chen, 2004	Rhaconotus magnus	Rhaconotus	magnus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
1257003	7ddf754f-d193-4cc9-b351-99906754a03b	1257001			Aspicolpus minor Belokobylskij & Ku, 1998	Belokobylskij & Ku, 1998	Aspicolpus minor	Aspicolpus	minor		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Aspicolpus
1263046	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon alpataco Kieffer & Jörgensen, 1910	Kieffer & Jörgensen, 1910	Bracon alpataco	Bracon	alpataco		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
1263171	7ddf754f-d193-4cc9-b351-99906754a03b	1262034			Bracon lyciicola Kieffer & Jörgensen, 1910	Kieffer & Jörgensen, 1910	Bracon lyciicola	Bracon	lyciicola		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon
5024621	7ddf754f-d193-4cc9-b351-99906754a03b	1260601			Rhaconotus nadezhdae (Tobias & Belokobylskij, 1981)	(Tobias & Belokobylskij, 1981)	Rhaconotus nadezhdae	Rhaconotus	nadezhdae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Rhaconotus
6252439	7ddf754f-d193-4cc9-b351-99906754a03b	1311747	1347695		Sphex umbrosus aureopilosus Berland, 1928	Berland, 1928	Sphex umbrosus aureopilosus	Sphex	umbrosus	aureopilosus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae	Sphex
6252434	7ddf754f-d193-4cc9-b351-99906754a03b	1311747	1347459		Sphex ichneumoneus ignotus Strand, 1916	Strand, 1916	Sphex ichneumoneus ignotus	Sphex	ichneumoneus	ignotus	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae	Sphex
4501716	90d9e8a6-0ce1-472d-b682-3451095dbc5a	1392390	1391212		Mesopolobus thomsonii Dalla Torre, 1898	Dalla Torre, 1898	Mesopolobus thomsonii	Mesopolobus	thomsonii		species			heterotypic synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Mesopolobus
9238659	9ca92552-f23a-41a8-a140-01abaa31c931	6129272		9425605	Larra carbonaria erebus (F.Smith, 1873)	(F.Smith, 1873)	Larra carbonaria erebus	Larra	carbonaria	erebus	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Larra
1332686	7ddf754f-d193-4cc9-b351-99906754a03b	1327967	6248472	7498556	Stenodynerus proquinquus (de Saussure, 1870)	(de Saussure, 1870)	Stenodynerus proquinquus	Stenodynerus	proquinquus		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	Rhynchalastor
9498377	7ddf754f-d193-4cc9-b351-99906754a03b	3259139	4505477	7863136	Euagetes dubius (Vander Linden, 1827)	(Vander Linden, 1827)	Euagetes dubius	Euagetes	dubius		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae	Evagetes
7436136	7ddf754f-d193-4cc9-b351-99906754a03b	3259139	4505477	7863136	Psammochares dubius (Vander Linden, 1827)	(Vander Linden, 1827)	Psammochares dubius	Psammochares	dubius		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae	Evagetes
8259680	7ddf754f-d193-4cc9-b351-99906754a03b	3259139	4505477	7863136	Pompilus dubius (Vander Linden, 1827)	(Vander Linden, 1827)	Pompilus dubius	Pompilus	dubius		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae	Evagetes
1331900	7ddf754f-d193-4cc9-b351-99906754a03b	1327967	6248460	7429080	Stenodyneroides lutra (Giordani Soika, 1934)	(Giordani Soika, 1934)	Stenodyneroides lutra	Stenodyneroides	lutra		species			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	Rhynchalastor
4671613	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Hadrorhiza Hirashima, 1980	Hirashima, 1980	Hadrorhiza	Hadrorhiza			genus		Journal Fac. Agric. Kyushu Univ. 25 (2-3)	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hadrorhiza
4674597	0938172b-2086-439c-a1dd-c21cb0109ed5	4344			Szelenyides Dessart, 1974	Dessart, 1974	Szelenyides	Szelenyides			genus		Folia Ent. Hung. (N. S.) 27 (1)	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Megaspilidae	Szelenyides
1328434	0938172b-2086-439c-a1dd-c21cb0109ed5	4490			Gibbodynerus Gusenleitner, 2000	Gusenleitner, 2000	Gibbodynerus	Gibbodynerus			genus		Linzer Biol Beitr 32 (2), 30 November	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Gibbodynerus
4677877	da38f103-4410-43d1-b716-ea6b1b92bbac	7905			Nothylaeus Bridwell, 1919	Bridwell, 1919	Nothylaeus	Nothylaeus			genus		Proc. Hawaii. Ent. Soc., 4, 1918, 125	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Nothylaeus
1350662	7ddf754f-d193-4cc9-b351-99906754a03b	7905			Brachyhesma Michener, 1965	Michener, 1965	Brachyhesma	Brachyhesma			genus		Bull. Am. Mus. Nat. Hist. 130: 112	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Brachyhesma
4678316	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Heterapoides Sandhouse, 1943	Sandhouse, 1943	Heterapoides	Heterapoides			genus		Proc. U.S. Nat. Mus., 92, no. 3156	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Heterapoides
4678840	0938172b-2086-439c-a1dd-c21cb0109ed5	4490			Melissaia Shuckard, 1841	Shuckard, 1841	Melissaia	Melissaia			genus		Ann. Mag. Nat. Hist., 7, 320 (note).	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Melissaia
6253557	7ddf754f-d193-4cc9-b351-99906754a03b	1372890	1371522		Callimome californicum subdolum Huber, 1927	Huber, 1927	Callimome californicum subdolum	Callimome	californicum	subdolum	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Torymidae	Torymus
1309195	7ddf754f-d193-4cc9-b351-99906754a03b	4344			Trassedia Cancemi, 1996	Cancemi, 1996	Trassedia	Trassedia			genus		G Ital Entomol 8 (44), 31 Dicembre	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Megaspilidae	Trassedia
1328187	0938172b-2086-439c-a1dd-c21cb0109ed5	4490			Ancystrocerus Dalla Torre, 1894	Dalla Torre, 1894	Ancystrocerus	Ancystrocerus			genus		Cat. Hym. 9, 50 ff.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Ancystrocerus
4676790	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Orohylaeus Michener, 2000	Michener, 2000	Orohylaeus	Orohylaeus			genus		J Kans Entomol Soc 73 (1), January	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Orohylaeus
4670318	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Trachyrhiza Hirashima, 1980	Hirashima, 1980	Trachyrhiza	Trachyrhiza			genus		Journal Fac. Agric. Kyushu Univ. 25 (2-3)	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Trachyrhiza
4680564	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Odontocolletes Maynard, 1997	Maynard, 1997	Odontocolletes	Odontocolletes			genus		Aust J Entomol 36 (2), 30 May	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Odontocolletes
4673654	0938172b-2086-439c-a1dd-c21cb0109ed5	4342	1321015		Glamyromyrmex Wheeler, 1915	Wheeler, 1915	Glamyromyrmex	Glamyromyrmex			genus		Bull. Mus. comp. Zool. Harvard, 59	synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pyramica
1251613	7ddf754f-d193-4cc9-b351-99906754a03b	1251609			Heterogamus triangularis (Chen & He, 1997)	(Chen & He, 1997)	Heterogamus triangularis	Heterogamus	triangularis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Heterogamus
1321096	7ddf754f-d193-4cc9-b351-99906754a03b	1321015			Pyramica reflexa (Wesson & Wesson, 1939)	(Wesson & Wesson, 1939)	Pyramica reflexa	Pyramica	reflexa		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pyramica
1321147	7ddf754f-d193-4cc9-b351-99906754a03b	1321015			Pyramica canina (Brown & Boisvert, 1979)	(Brown & Boisvert, 1979)	Pyramica canina	Pyramica	canina		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pyramica
8504900	c33ce2f2-c3cc-43a5-a380-fe4526d63650	4670175			Amitchellia procera Rasnitsyn & Jarzembowski, 1998	Rasnitsyn & Jarzembowski, 1998	Amitchellia procera	Amitchellia	procera		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera		Amitchellia
1250668	7ddf754f-d193-4cc9-b351-99906754a03b	1250666			Andesipolis masoni Choi & Suh, 2004	Choi & Suh, 2004	Andesipolis masoni	Andesipolis	masoni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Andesipolis
8869956	6cfd67d6-4f9b-400b-8549-1933ac27936f	1250666			Andesipolis monteiroi Shimbori, Gessner & Penteado-Dias	Shimbori, Gessner & Penteado-Dias	Andesipolis monteiroi	Andesipolis	monteiroi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Andesipolis
1267539	7ddf754f-d193-4cc9-b351-99906754a03b	1267537			Cristicaudus garhwalensis Das & Chakrabarti, 1991	Das & Chakrabarti, 1991	Cristicaudus garhwalensis	Cristicaudus	garhwalensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Cristicaudus
1400332	7ddf754f-d193-4cc9-b351-99906754a03b	1400244			Inostemma matsutama Yoshida & Hirashima, 1979	Yoshida & Hirashima, 1979	Inostemma matsutama	Inostemma	matsutama		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Inostemma
1256514	7ddf754f-d193-4cc9-b351-99906754a03b	7375523			Triraphis hunanensis Chen & He, 1997	Chen & He, 1997	Triraphis hunanensis	Triraphis	hunanensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Triraphis
1252744	7ddf754f-d193-4cc9-b351-99906754a03b	1252663			Blacus indicus Ahmad & Shuja-Uddin, 2001	Ahmad & Shuja-Uddin, 2001	Blacus indicus	Blacus	indicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Blacus
8563594	c33ce2f2-c3cc-43a5-a380-fe4526d63650	4680453			Proiridomyrmex rotundatus LaPolla & Greenwalt, 2015	LaPolla & Greenwalt, 2015	Proiridomyrmex rotundatus	Proiridomyrmex	rotundatus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Proiridomyrmex
1350351	7ddf754f-d193-4cc9-b351-99906754a03b	7905			Amphylaeus Michener, 1965	Michener, 1965	Amphylaeus	Amphylaeus			genus		Bull. Am. Mus. Nat. Hist. 130: 147	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Amphylaeus
8882935	7ddf754f-d193-4cc9-b351-99906754a03b	8127081	8922558		Cerceris nigrifrons ancilla Arnold, 1942	Arnold, 1942	Cerceris nigrifrons ancilla	Cerceris	nigrifrons	ancilla	subspecies			synonym			Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Cerceris
4682473	0938172b-2086-439c-a1dd-c21cb0109ed5	4490			Saryara Kuznetzov, 1923	Kuznetzov, 1923	Saryara	Saryara			genus		Izvest. Turkestansk. Otdela Russ. Geogr. O-va, 16	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Saryara
4679377	0938172b-2086-439c-a1dd-c21cb0109ed5	7905			Cercorhiza Hirashima, 1982	Hirashima, 1982	Cercorhiza	Cercorhiza			genus		Journal Fac. Agric. Kyushu Univ. 26 (2-3)	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Cercorhiza
4406570	0b366d90-bd5e-4e7a-ba06-295813334125	6990			Rhoptromeris Förster, 1869	Förster, 1869	Rhoptromeris	Rhoptromeris			genus		Verh. Zool.-bot. Ges. Wien, Abh., 19, 344	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Figitidae	Rhoptromeris
4668424	0938172b-2086-439c-a1dd-c21cb0109ed5	4490			Kalliepipona Giordani Soika, 1952	Giordani Soika, 1952	Kalliepipona	Kalliepipona			genus		Riv. Biol. colon. Roma 11	doubtful			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Kalliepipona
1330775	7ddf754f-d193-4cc9-b351-99906754a03b	4490			Aethiopicodynerus Gusenleitner, 1997	Gusenleitner, 1997	Aethiopicodynerus	Aethiopicodynerus			genus		Linzer Biol Beitr 29 (2), 30 Dezember	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Aethiopicodynerus
